Ticker,Entry,Result,PnL%,RS,ATR_Risk,FVG_Gap,BO_Strength,DaysFVGBO
AAON,2023-11-07,Win,18.061917591791154,8.686274509803923,3.46381657016593,0.12820925872078195,0.13620025715295192,6
AAON,2023-11-07,Win,17.128904810754754,8.686274509803923,3.2848884405968266,2.350591905021231,0.13620025715295192,5
AAON,2023-11-07,Win,11.197573406481487,8.686274509803923,2.147409881254673,2.064951141246632,0.13620025715295192,4
AAON,2023-11-15,Win,18.693850722370687,16.372549019607845,3.1615908452283636,1.2376984211615327,2.9881938463240276,1
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2023-11-15,Win,18.693850722370687,16.372549019607845,3.1615908452283636,1.2376984211615327,7.303933493296455,1
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2023-11-15,Win,18.693850722370687,16.372549019607845,3.1615908452283636,1.2376984211615327,7.394299406785887,1
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2023-11-15,Win,18.693850722370687,16.372549019607845,3.1615908452283636,1.2376984211615327,7.830202085568216,1
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2023-11-15,Win,18.693850722370687,16.372549019607845,3.1615908452283636,1.2376984211615327,7.830202085568216,1
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2023-12-04,Win,20.43271466236465,14.450980392156865,3.863694611749756,7.6949103274542185,0.32824374338153994,19
AAON,2024-06-13,Win,10.18755919770854,14.450980392156865,1.930424768314245,0.7533236623221241,1.7574032379814364,1
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-13,Win,10.18755919770854,14.450980392156865,1.930424768314245,0.7533236623221241,2.573306875496706,1
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-13,Win,10.18755919770854,14.450980392156865,1.930424768314245,0.7533236623221241,3.2598280552924797,1
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-13,Win,10.18755919770854,14.450980392156865,1.930424768314245,0.7533236623221241,3.2598280552924797,1
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-13,Win,10.18755919770854,14.450980392156865,1.930424768314245,0.7533236623221241,3.5719176329798152,1
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-14,Win,12.179570210404703,18.294117647058826,2.266523828421148,1.442500074852466,0.27722543448229775,1
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2024-06-20,Win,12.719208413983573,24.058823529411764,2.038010794641651,2.1909192089893894,0.174759800948876,2
AAON,2025-05-12,Loss,-7.938258058505053,22.137254901960784,2.225903737916125,0.13225489834768991,3.41997937760552,3
AAON,2025-05-13,Loss,-6.421324927785081,24.058823529411764,1.8760593043564888,1.6902176585790205,4.724714176999334,1
